Soil,Nitrogen,Phosphorous,Potassium,PH,Rainfall,Temperature,Crop,Fertilizer
Acidic,145,50,65,6.5,800,25,cotton,Magnesium Sulphate
Acidic,150,50,65,6.5,800,25,cotton,Magnesium Sulphate
Acidic,100,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,105,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,110,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,115,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,120,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,125,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,130,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,135,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,140,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,145,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,150,55,70,7.0,900,30,cotton,Magnesium Sulphate
Acidic,100,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,105,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,110,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,115,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,120,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,125,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,130,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,135,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,140,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,145,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,150,60,75,7.5,1000,35,cotton,Magnesium Sulphate
Acidic,100,60,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,105,60,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,110,60,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,115,60,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,120,60,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,100,65,45,6.5,900,30,cotton,12:32:16 NPK
Acidic,105,65,45,6.5,900,30,cotton,12:32:16 NPK
Acidic,110,65,45,6.5,900,30,cotton,12:32:16 NPK
Acidic,115,65,45,6.5,900,30,cotton,12:32:16 NPK
Acidic,120,65,45,6.5,900,30,cotton,12:32:16 NPK
Acidic,100,70,50,7.0,1000,35,cotton,12:32:16 NPK
Acidic,105,70,50,7.0,1000,35,cotton,12:32:16 NPK
Acidic,110,70,50,7.0,1000,35,cotton,12:32:16 NPK
Acidic,115,70,50,7.0,1000,35,cotton,12:32:16 NPK
Acidic,120,70,50,7.0,1000,35,cotton,12:32:16 NPK
Acidic,100,75,55,7.5,800,25,cotton,12:32:16 NPK
Acidic,105,75,55,7.5,800,25,cotton,12:32:16 NPK
Acidic,110,75,55,7.5,800,25,cotton,12:32:16 NPK
Acidic,115,75,55,7.5,800,25,cotton,12:32:16 NPK
Acidic,120,75,55,7.5,800,25,cotton,12:32:16 NPK
Acidic,100,80,60,6.0,900,30,cotton,12:32:16 NPK
Acidic,105,80,60,6.0,900,30,cotton,12:32:16 NPK
Acidic,110,80,60,6.0,900,30,cotton,12:32:16 NPK
Acidic,115,80,60,6.0,900,30,cotton,12:32:16 NPK
Acidic,120,80,60,6.0,900,30,cotton,12:32:16 NPK
Acidic,100,60,65,6.5,1000,35,cotton,12:32:16 NPK
Acidic,105,60,65,6.5,1000,35,cotton,12:32:16 NPK
Acidic,110,60,65,6.5,1000,35,cotton,12:32:16 NPK
Acidic,115,60,65,6.5,1000,35,cotton,12:32:16 NPK
Acidic,120,60,65,6.5,1000,35,cotton,12:32:16 NPK
Acidic,100,65,40,7.0,800,25,cotton,12:32:16 NPK
Acidic,105,65,40,7.0,800,25,cotton,12:32:16 NPK
Acidic,110,65,40,7.0,800,25,cotton,12:32:16 NPK
Acidic,115,65,40,7.0,800,25,cotton,12:32:16 NPK
Acidic,120,65,40,7.0,800,25,cotton,12:32:16 NPK
Acidic,100,70,45,7.5,900,30,cotton,12:32:16 NPK
Acidic,105,70,45,7.5,900,30,cotton,12:32:16 NPK
Acidic,110,70,45,7.5,900,30,cotton,12:32:16 NPK
Acidic,115,70,45,7.5,900,30,cotton,12:32:16 NPK
Acidic,120,70,45,7.5,900,30,cotton,12:32:16 NPK
Acidic,100,75,50,6.0,1000,35,cotton,12:32:16 NPK
Acidic,105,75,50,6.0,1000,35,cotton,12:32:16 NPK
Acidic,110,75,50,6.0,1000,35,cotton,12:32:16 NPK
Acidic,115,75,50,6.0,1000,35,cotton,12:32:16 NPK
Acidic,120,75,50,6.0,1000,35,cotton,12:32:16 NPK
Acidic,100,80,55,6.5,800,25,cotton,12:32:16 NPK
Acidic,105,80,55,6.5,800,25,cotton,12:32:16 NPK
Acidic,110,80,55,6.5,800,25,cotton,12:32:16 NPK
Acidic,115,80,55,6.5,800,25,cotton,12:32:16 NPK
Acidic,120,80,55,6.5,800,25,cotton,12:32:16 NPK
Acidic,100,60,60,7.0,900,30,cotton,12:32:16 NPK
Acidic,105,60,60,7.0,900,30,cotton,12:32:16 NPK
Acidic,110,60,60,7.0,900,30,cotton,12:32:16 NPK
Acidic,115,60,60,7.0,900,30,cotton,12:32:16 NPK
Acidic,120,60,60,7.0,900,30,cotton,12:32:16 NPK
Acidic,100,65,65,7.5,1000,35,cotton,12:32:16 NPK
Acidic,105,65,65,7.5,1000,35,cotton,12:32:16 NPK
Acidic,110,65,65,7.5,1000,35,cotton,12:32:16 NPK
Acidic,115,65,65,7.5,1000,35,cotton,12:32:16 NPK
Acidic,120,65,65,7.5,1000,35,cotton,12:32:16 NPK
Acidic,100,70,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,105,70,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,110,70,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,115,70,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,120,70,40,6.0,800,25,cotton,12:32:16 NPK
Acidic,100,75,45,6.5,900,30,cotton,12:32:16 NPK
Acidic,105,75,45,6.5,900,30,cotton,DAP
Acidic,110,75,45,6.5,900,30,cotton,DAP
Acidic,115,75,45,6.5,900,30,cotton,DAP
Acidic,120,75,45,6.5,900,30,cotton,DAP
Acidic,100,80,50,7.0,1000,35,cotton,DAP
Acidic,105,80,50,7.0,1000,35,cotton,DAP
Acidic,110,80,50,7.0,1000,35,cotton,DAP
Acidic,115,80,50,7.0,1000,35,cotton,DAP
Acidic,120,80,50,7.0,1000,35,cotton,DAP
Acidic,100,60,55,7.5,800,25,cotton,DAP
Acidic,105,60,55,7.5,800,25,cotton,DAP
Acidic,110,60,55,7.5,800,25,cotton,DAP
Acidic,115,60,55,7.5,800,25,cotton,DAP
Acidic,120,60,55,7.5,800,25,cotton,DAP
Acidic,100,65,60,6.0,900,30,cotton,DAP
Acidic,105,65,60,6.0,900,30,cotton,DAP
Acidic,110,65,60,6.0,900,30,cotton,DAP
Acidic,115,65,60,6.0,900,30,cotton,DAP
Acidic,120,65,60,6.0,900,30,cotton,DAP
Acidic,100,70,65,6.5,1000,35,cotton,DAP
Acidic,105,70,65,6.5,1000,35,cotton,DAP
Acidic,110,70,65,6.5,1000,35,cotton,DAP
Acidic,115,70,65,6.5,1000,35,cotton,DAP
Acidic,120,70,65,6.5,1000,35,cotton,DAP
Acidic,100,75,40,7.0,800,25,cotton,DAP
Acidic,105,75,40,7.0,800,25,cotton,DAP
Acidic,110,75,40,7.0,800,25,cotton,DAP
Acidic,115,75,40,7.0,800,25,cotton,DAP
Acidic,120,75,40,7.0,800,25,cotton,DAP
Acidic,100,80,45,7.5,900,30,cotton,DAP
Acidic,105,80,45,7.5,900,30,cotton,DAP
Acidic,110,80,45,7.5,900,30,cotton,DAP
Acidic,115,80,45,7.5,900,30,cotton,DAP
Acidic,120,80,45,7.5,900,30,cotton,DAP
Acidic,100,60,50,6.0,1000,35,cotton,DAP
Acidic,105,60,50,6.0,1000,35,cotton,DAP
Acidic,110,60,50,6.0,1000,35,cotton,DAP
Acidic,115,60,50,6.0,1000,35,cotton,DAP
Acidic,120,60,50,6.0,1000,35,cotton,DAP
Acidic,100,65,55,6.5,800,25,cotton,DAP
Acidic,105,65,55,6.5,800,25,cotton,DAP
Acidic,110,65,55,6.5,800,25,cotton,DAP
Acidic,115,65,55,6.5,800,25,cotton,DAP
Acidic,120,65,55,6.5,800,25,cotton,DAP
Acidic,100,70,60,7.0,900,30,cotton,DAP
Acidic,105,70,60,7.0,900,30,cotton,DAP
Acidic,110,70,60,7.0,900,30,cotton,DAP
Acidic,115,70,60,7.0,900,30,cotton,DAP
Acidic,120,70,60,7.0,900,30,cotton,DAP
Acidic,100,75,65,7.5,1000,35,cotton,DAP
Acidic,105,75,65,7.5,1000,35,cotton,DAP
Acidic,110,75,65,7.5,1000,35,cotton,DAP
Acidic,115,75,65,7.5,1000,35,cotton,DAP
Acidic,120,75,65,7.5,1000,35,cotton,DAP
Acidic,100,80,40,6.0,800,25,cotton,DAP
Acidic,105,80,40,6.0,800,25,cotton,DAP
Acidic,110,80,40,6.0,800,25,cotton,DAP
Acidic,115,80,40,6.0,800,25,cotton,DAP
Acidic,120,80,40,6.0,800,25,cotton,DAP
Acidic,100,60,45,6.5,900,30,cotton,DAP
Acidic,105,60,45,6.5,900,30,cotton,DAP
Acidic,110,60,45,6.5,900,30,cotton,DAP
Acidic,115,60,45,6.5,900,30,cotton,DAP
Acidic,120,60,45,6.5,900,30,cotton,DAP
Acidic,100,65,50,7.0,1000,35,cotton,DAP
Acidic,105,65,50,7.0,1000,35,cotton,DAP
Acidic,110,65,50,7.0,1000,35,cotton,Magnesium Sulphate
Acidic,115,65,50,7.0,1000,35,cotton,Magnesium Sulphate
Acidic,120,65,50,7.0,1000,35,cotton,Magnesium Sulphate
Acidic,100,70,55,7.5,800,25,cotton,Magnesium Sulphate
Acidic,105,70,55,7.5,800,25,cotton,Magnesium Sulphate
Acidic,110,70,55,7.5,800,25,cotton,Magnesium Sulphate
Acidic,115,70,55,7.5,800,25,cotton,Magnesium Sulphate
Acidic,120,70,55,7.5,800,25,cotton,Magnesium Sulphate
Acidic,100,75,60,6.0,900,30,cotton,Magnesium Sulphate
Acidic,105,75,60,6.0,900,30,cotton,Magnesium Sulphate
Acidic,110,75,60,6.0,900,30,cotton,Magnesium Sulphate
Acidic,115,75,60,6.0,900,30,cotton,Magnesium Sulphate
Acidic,120,75,60,6.0,900,30,cotton,Magnesium Sulphate
Acidic,100,80,65,6.5,1000,35,cotton,Magnesium Sulphate
Acidic,105,80,65,6.5,1000,35,cotton,Magnesium Sulphate
Acidic,110,80,65,6.5,1000,35,cotton,Magnesium Sulphate
Acidic,115,80,65,6.5,1000,35,cotton,Magnesium Sulphate
Acidic,120,80,65,6.5,1000,35,cotton,Magnesium Sulphate
Loamy,20,15,20,5.5,700,25,paddy,Urea
Loamy,25,15,20,5.5,700,25,paddy,Urea
Loamy,30,15,20,5.5,700,25,paddy,Urea
Loamy,20,20,25,6.0,800,30,paddy,Urea
Loamy,25,20,25,6.0,800,30,paddy,Urea
Loamy,30,20,25,6.0,800,30,paddy,Urea
Loamy,20,15,25,6.5,900,25,paddy,Urea
Loamy,25,15,25,6.5,900,25,paddy,Urea
Loamy,30,15,25,6.5,900,25,paddy,Urea
Loamy,20,20,20,5.5,1000,30,paddy,Urea
Loamy,25,20,20,5.5,1000,30,paddy,Urea
Loamy,30,20,20,5.5,1000,30,paddy,Urea
Loamy,25,20,30,6.0,700,25,paddy,Urea
Loamy,30,20,30,6.0,700,25,paddy,Urea
Loamy,35,20,30,6.0,700,25,paddy,Urea
Loamy,25,25,35,6.5,800,30,paddy,Urea
Loamy,30,25,35,6.5,800,30,paddy,Urea
Loamy,35,25,35,6.5,800,30,paddy,Urea
Loamy,25,30,40,5.5,900,25,paddy,Urea
Loamy,30,30,40,5.5,900,25,paddy,Urea
Loamy,35,30,40,5.5,900,25,paddy,50:26:26 NPK
Loamy,25,20,35,6.0,1000,30,paddy,50:26:26 NPK
Loamy,30,20,35,6.0,1000,30,paddy,50:26:26 NPK
Loamy,35,20,35,6.0,1000,30,paddy,50:26:26 NPK
Loamy,25,25,40,6.5,700,25,paddy,50:26:26 NPK
Loamy,30,25,40,6.5,700,25,paddy,50:26:26 NPK
Loamy,35,25,40,6.5,700,25,paddy,50:26:26 NPK
Loamy,25,30,30,5.5,800,30,paddy,50:26:26 NPK
Loamy,30,30,30,5.5,800,30,paddy,50:26:26 NPK
Loamy,35,30,30,5.5,800,30,paddy,50:26:26 NPK
Loamy,25,20,40,6.0,900,25,paddy,50:26:26 NPK
Loamy,30,20,40,6.0,900,25,paddy,50:26:26 NPK
Loamy,35,20,40,6.0,900,25,paddy,50:26:26 NPK
Loamy,25,25,30,6.5,1000,30,paddy,50:26:26 NPK
Loamy,30,25,30,6.5,1000,30,paddy,50:26:26 NPK
Loamy,35,25,30,6.5,1000,30,paddy,50:26:26 NPK
Loamy,25,30,35,5.5,700,25,paddy,50:26:26 NPK
Loamy,30,30,35,5.5,700,25,paddy,50:26:26 NPK
Loamy,35,30,35,5.5,700,25,paddy,50:26:26 NPK
Peaty,100,60,40,6.0,500,15,wheat,19:19:19 NPK
Peaty,105,60,40,6.0,500,15,wheat,19:19:19 NPK
Peaty,110,60,40,6.0,500,15,wheat,19:19:19 NPK
Peaty,115,60,40,6.0,500,15,wheat,19:19:19 NPK
Peaty,120,60,40,6.0,500,15,wheat,19:19:19 NPK
Peaty,100,65,45,6.5,600,20,wheat,19:19:19 NPK
Peaty,105,65,45,6.5,600,20,wheat,19:19:19 NPK
Peaty,110,65,45,6.5,600,20,wheat,19:19:19 NPK
Peaty,115,65,45,6.5,600,20,wheat,19:19:19 NPK
Peaty,120,65,45,6.5,600,20,wheat,19:19:19 NPK
Peaty,100,70,50,7.0,700,25,wheat,19:19:19 NPK
Peaty,105,70,50,7.0,700,25,wheat,19:19:19 NPK
Peaty,110,70,50,7.0,700,25,wheat,19:19:19 NPK
Peaty,115,70,50,7.0,700,25,wheat,19:19:19 NPK
Peaty,120,70,50,7.0,700,25,wheat,19:19:19 NPK
Peaty,100,75,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,105,75,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,110,75,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,115,75,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,120,75,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,100,80,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,105,80,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,110,80,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,115,80,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,120,80,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,100,60,45,6.5,1000,25,wheat,Urea
Peaty,105,60,45,6.5,1000,25,wheat,Urea
Peaty,110,60,45,6.5,1000,25,wheat,Urea
Peaty,115,60,45,6.5,1000,25,wheat,Urea
Peaty,120,60,45,6.5,1000,25,wheat,Urea
Peaty,100,65,50,7.0,500,15,wheat,Urea
Peaty,105,65,50,7.0,500,15,wheat,Urea
Peaty,110,65,50,7.0,500,15,wheat,Urea
Peaty,115,65,50,7.0,500,15,wheat,Urea
Peaty,120,65,50,7.0,500,15,wheat,Urea
Peaty,100,70,55,7.5,600,20,wheat,Urea
Peaty,105,70,55,7.5,600,20,wheat,Urea
Peaty,110,70,55,7.5,600,20,wheat,Urea
Peaty,115,70,55,7.5,600,20,wheat,Urea
Peaty,120,70,55,7.5,600,20,wheat,Urea
Peaty,100,75,60,6.0,700,25,wheat,Urea
Peaty,105,75,60,6.0,700,25,wheat,Urea
Peaty,110,75,60,6.0,700,25,wheat,Urea
Peaty,115,75,60,6.0,700,25,wheat,Urea
Peaty,120,75,60,6.0,700,25,wheat,Urea
Peaty,100,80,40,6.5,800,15,wheat,Urea
Peaty,105,80,40,6.5,800,15,wheat,Urea
Peaty,110,80,40,6.5,800,15,wheat,Urea
Peaty,115,80,40,6.5,800,15,wheat,Urea
Peaty,120,80,40,6.5,800,15,wheat,Urea
Peaty,100,60,50,7.0,900,20,wheat,19:19:19 NPK
Peaty,105,60,50,7.0,900,20,wheat,19:19:19 NPK
Peaty,110,60,50,7.0,900,20,wheat,19:19:19 NPK
Peaty,115,60,50,7.0,900,20,wheat,19:19:19 NPK
Peaty,120,60,50,7.0,900,20,wheat,19:19:19 NPK
Peaty,100,65,55,7.5,1000,25,wheat,19:19:19 NPK
Peaty,105,65,55,7.5,1000,25,wheat,19:19:19 NPK
Peaty,110,65,55,7.5,1000,25,wheat,19:19:19 NPK
Peaty,115,65,55,7.5,1000,25,wheat,19:19:19 NPK
Peaty,120,65,55,7.5,1000,25,wheat,19:19:19 NPK
Peaty,100,70,60,6.0,500,15,wheat,19:19:19 NPK
Peaty,105,70,60,6.0,500,15,wheat,19:19:19 NPK
Peaty,110,70,60,6.0,500,15,wheat,19:19:19 NPK
Peaty,115,70,60,6.0,500,15,wheat,19:19:19 NPK
Peaty,120,70,60,6.0,500,15,wheat,19:19:19 NPK
Peaty,100,75,40,6.5,600,20,wheat,19:19:19 NPK
Peaty,105,75,40,6.5,600,20,wheat,19:19:19 NPK
Peaty,110,75,40,6.5,600,20,wheat,19:19:19 NPK
Peaty,115,75,40,6.5,600,20,wheat,19:19:19 NPK
Peaty,120,75,40,6.5,600,20,wheat,19:19:19 NPK
Peaty,100,80,45,7.0,700,25,wheat,19:19:19 NPK
Peaty,105,80,45,7.0,700,25,wheat,19:19:19 NPK
Peaty,110,80,45,7.0,700,25,wheat,19:19:19 NPK
Peaty,115,80,45,7.0,700,25,wheat,19:19:19 NPK
Peaty,120,80,45,7.0,700,25,wheat,19:19:19 NPK
Peaty,100,60,55,7.5,800,15,wheat,Urea
Peaty,105,60,55,7.5,800,15,wheat,Urea
Peaty,110,60,55,7.5,800,15,wheat,Urea
Peaty,115,60,55,7.5,800,15,wheat,Urea
Peaty,120,60,55,7.5,800,15,wheat,Urea
Peaty,100,65,60,6.0,900,20,wheat,Urea
Peaty,105,65,60,6.0,900,20,wheat,Urea
Peaty,110,65,60,6.0,900,20,wheat,Urea
Peaty,115,65,60,6.0,900,20,wheat,Urea
Peaty,120,65,60,6.0,900,20,wheat,Urea
Peaty,100,70,40,6.5,1000,25,wheat,Urea
Peaty,105,70,40,6.5,1000,25,wheat,Urea
Peaty,110,70,40,6.5,1000,25,wheat,Urea
Peaty,115,70,40,6.5,1000,25,wheat,Urea
Peaty,120,70,40,6.5,1000,25,wheat,Urea
Peaty,100,75,45,7.0,500,15,wheat,Urea
Peaty,105,75,45,7.0,500,15,wheat,Urea
Peaty,110,75,45,7.0,500,15,wheat,Urea
Peaty,115,75,45,7.0,500,15,wheat,Urea
Peaty,120,75,45,7.0,500,15,wheat,Urea
Peaty,100,80,50,7.5,600,20,wheat,Urea
Peaty,105,80,50,7.5,600,20,wheat,Urea
Peaty,110,80,50,7.5,600,20,wheat,Urea
Peaty,115,80,50,7.5,600,20,wheat,Urea
Peaty,120,80,50,7.5,600,20,wheat,Urea
Peaty,100,60,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,105,60,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,110,60,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,115,60,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,120,60,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,100,65,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,105,65,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,110,65,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,115,65,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,120,65,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,100,70,45,7.0,900,20,wheat,19:19:19 NPK
Peaty,105,70,45,7.0,900,20,wheat,19:19:19 NPK
Peaty,110,70,45,7.0,900,20,wheat,19:19:19 NPK
Peaty,115,70,45,7.0,900,20,wheat,19:19:19 NPK
Peaty,120,70,45,7.0,900,20,wheat,19:19:19 NPK
Peaty,100,75,50,7.5,1000,25,wheat,19:19:19 NPK
Peaty,105,75,50,7.5,1000,25,wheat,19:19:19 NPK
Peaty,110,75,50,7.5,1000,25,wheat,19:19:19 NPK
Peaty,115,75,50,7.5,1000,25,wheat,19:19:19 NPK
Peaty,120,75,50,7.5,1000,25,wheat,19:19:19 NPK
Peaty,100,80,55,6.0,500,15,wheat,19:19:19 NPK
Peaty,105,80,55,6.0,500,15,wheat,19:19:19 NPK
Peaty,110,80,55,6.0,500,15,wheat,19:19:19 NPK
Peaty,115,80,55,6.0,500,15,wheat,19:19:19 NPK
Peaty,120,80,55,6.0,500,15,wheat,19:19:19 NPK
Peaty,100,40,40,6.0,500,15,wheat,Urea
Peaty,105,40,40,6.0,500,15,wheat,Urea
Peaty,110,40,40,6.0,500,15,wheat,Urea
Peaty,115,40,40,6.0,500,15,wheat,Urea
Peaty,120,40,40,6.0,500,15,wheat,Urea
Peaty,100,45,45,6.5,600,20,wheat,Urea
Peaty,105,45,45,6.5,600,20,wheat,Urea
Peaty,110,45,45,6.5,600,20,wheat,Urea
Peaty,115,45,45,6.5,600,20,wheat,Urea
Peaty,120,45,45,6.5,600,20,wheat,Urea
Peaty,100,50,50,7.0,700,25,wheat,Urea
Peaty,105,50,50,7.0,700,25,wheat,Urea
Peaty,110,50,50,7.0,700,25,wheat,Urea
Peaty,115,50,50,7.0,700,25,wheat,Urea
Peaty,120,50,50,7.0,700,25,wheat,Urea
Peaty,100,55,55,7.5,800,15,wheat,Urea
Peaty,105,55,55,7.5,800,15,wheat,Urea
Peaty,110,55,55,7.5,800,15,wheat,Urea
Peaty,115,55,55,7.5,800,15,wheat,Urea
Peaty,120,55,55,7.5,800,15,wheat,Urea
Peaty,100,60,60,6.0,900,20,wheat,Urea
Peaty,105,60,60,6.0,900,20,wheat,Urea
Peaty,110,60,60,6.0,900,20,wheat,Urea
Peaty,115,60,60,6.0,900,20,wheat,Urea
Peaty,120,60,60,6.0,900,20,wheat,Urea
Peaty,100,40,45,6.5,1000,25,wheat,19:19:19 NPK
Peaty,105,40,45,6.5,1000,25,wheat,19:19:19 NPK
Peaty,110,40,45,6.5,1000,25,wheat,19:19:19 NPK
Peaty,115,40,45,6.5,1000,25,wheat,19:19:19 NPK
Peaty,120,40,45,6.5,1000,25,wheat,19:19:19 NPK
Peaty,100,45,50,7.0,500,15,wheat,19:19:19 NPK
Peaty,105,45,50,7.0,500,15,wheat,19:19:19 NPK
Peaty,110,45,50,7.0,500,15,wheat,19:19:19 NPK
Peaty,115,45,50,7.0,500,15,wheat,19:19:19 NPK
Peaty,120,45,50,7.0,500,15,wheat,19:19:19 NPK
Peaty,100,50,55,7.5,600,20,wheat,19:19:19 NPK
Peaty,105,50,55,7.5,600,20,wheat,19:19:19 NPK
Peaty,110,50,55,7.5,600,20,wheat,19:19:19 NPK
Peaty,115,50,55,7.5,600,20,wheat,19:19:19 NPK
Peaty,120,50,55,7.5,600,20,wheat,19:19:19 NPK
Peaty,100,55,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,105,55,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,110,55,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,115,55,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,120,55,60,6.0,700,25,wheat,19:19:19 NPK
Peaty,100,60,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,105,60,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,110,60,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,115,60,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,120,60,40,6.5,800,15,wheat,19:19:19 NPK
Peaty,100,40,50,7.0,900,20,wheat,Urea
Peaty,105,40,50,7.0,900,20,wheat,Urea
Peaty,110,40,50,7.0,900,20,wheat,Urea
Peaty,115,40,50,7.0,900,20,wheat,Urea
Peaty,120,40,50,7.0,900,20,wheat,Urea
Peaty,100,45,55,7.5,1000,25,wheat,Urea
Peaty,105,45,55,7.5,1000,25,wheat,Urea
Peaty,110,45,55,7.5,1000,25,wheat,Urea
Peaty,115,45,55,7.5,1000,25,wheat,Urea
Peaty,120,45,55,7.5,1000,25,wheat,Urea
Peaty,100,50,60,6.0,500,15,wheat,Urea
Peaty,105,50,60,6.0,500,15,wheat,Urea
Peaty,110,50,60,6.0,500,15,wheat,Urea
Peaty,115,50,60,6.0,500,15,wheat,Urea
Peaty,120,50,60,6.0,500,15,wheat,Urea
Peaty,100,55,40,6.5,600,20,wheat,Urea
Peaty,105,55,40,6.5,600,20,wheat,Urea
Peaty,110,55,40,6.5,600,20,wheat,Urea
Peaty,115,55,40,6.5,600,20,wheat,Urea
Peaty,120,55,40,6.5,600,20,wheat,Urea
Peaty,100,60,45,7.0,700,25,wheat,Urea
Peaty,105,60,45,7.0,700,25,wheat,Urea
Peaty,110,60,45,7.0,700,25,wheat,Urea
Peaty,115,60,45,7.0,700,25,wheat,Urea
Peaty,120,60,45,7.0,700,25,wheat,Urea
Peaty,100,40,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,105,40,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,110,40,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,115,40,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,120,40,55,7.5,800,15,wheat,19:19:19 NPK
Peaty,100,45,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,105,45,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,110,45,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,115,45,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,120,45,60,6.0,900,20,wheat,19:19:19 NPK
Peaty,100,50,40,6.5,1000,25,wheat,19:19:19 NPK
Peaty,105,50,40,6.5,1000,25,wheat,19:19:19 NPK
Peaty,110,50,40,6.5,1000,25,wheat,19:19:19 NPK
Peaty,115,50,40,6.5,1000,25,wheat,19:19:19 NPK
Peaty,120,50,40,6.5,1000,25,wheat,19:19:19 NPK
Peaty,100,55,45,7.0,500,15,wheat,19:19:19 NPK
Peaty,105,55,45,7.0,500,15,wheat,19:19:19 NPK
Peaty,110,55,45,7.0,500,15,wheat,19:19:19 NPK
Peaty,115,55,45,7.0,500,15,wheat,19:19:19 NPK
Peaty,120,55,45,7.0,500,15,wheat,19:19:19 NPK
Peaty,100,60,50,7.5,600,20,wheat,19:19:19 NPK
Peaty,105,60,50,7.5,600,20,wheat,19:19:19 NPK
Peaty,110,60,50,7.5,600,20,wheat,19:19:19 NPK
Peaty,115,60,50,7.5,600,20,wheat,19:19:19 NPK
Peaty,120,60,50,7.5,600,20,wheat,19:19:19 NPK
Peaty,100,40,60,6.0,700,25,wheat,Urea
Peaty,105,40,60,6.0,700,25,wheat,Urea
Peaty,110,40,60,6.0,700,25,wheat,Urea
Peaty,115,40,60,6.0,700,25,wheat,Urea
Peaty,120,40,60,6.0,700,25,wheat,Urea
Peaty,100,45,40,6.5,800,15,wheat,Urea
Peaty,105,45,40,6.5,800,15,wheat,Urea
Peaty,110,45,40,6.5,800,15,wheat,Urea
Peaty,115,45,40,6.5,800,15,wheat,Urea
Peaty,120,45,40,6.5,800,15,wheat,Urea
Peaty,100,50,45,7.0,900,20,wheat,Urea
Peaty,105,50,45,7.0,900,20,wheat,Urea
Peaty,110,50,45,7.0,900,20,wheat,Urea
Peaty,115,50,45,7.0,900,20,wheat,Urea
Peaty,120,50,45,7.0,900,20,wheat,Urea
Peaty,100,55,50,7.5,1000,25,wheat,Urea
Peaty,105,55,50,7.5,1000,25,wheat,Urea
